Under,Sunday,Home,REG,closed,fieldturf,Tony Corrente,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  6-10,Total Home Defense Rank of  6-10,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,outdoors,grass,John Hussey,div_game,Total of  51-55,73-84  degrees,Moderate Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  16-20,Total Home Defense Rank of  1-5,Total Away Defense Rank of  1-5
Over,Monday,Home,REG,outdoors,fieldturf,Alex Kemp,div_game,Total of  40-50,61-72  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  6-10,Total Home Defense Rank of  21-25,Total Away Defense Rank of  11-15
Over,Thursday,Home,REG,outdoors,grass,Brad Allen,div_game,Total of  40-50,46-60  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  11-15,Total Home Defense Rank of  6-10,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,outdoors,grass,Land Clark,div_game,Total of  40-50,61-72  degrees,Moderate Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  6-10,Total Home Defense Rank of  21-25,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,outdoors,grass,Ronald Torbert,non_div_game,Total of  40-50,46-60  degrees,Strong Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  16-20,Total Home Defense Rank of  11-15,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,dome,fieldturf,Alex Kemp,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  1-5,Total Home Defense Rank of  16-20,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,outdoors,grass,Shawn Smith,non_div_game,Total of  40-50,33-45  degrees,Moderate Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  11-15,Total Home Defense Rank of  16-20,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,outdoors,fieldturf,Clay Martin,div_game,Total of  40-50,46-60  degrees,Moderate Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  6-10,Total Home Defense Rank of  1-5,Total Away Defense Rank of  21-25
Over,Sunday,Home,REG,closed,grass,Craig Wrolstad,non_div_game,Total of  Over 55,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  16-20,Total Home Defense Rank of  1-5,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,dome,grass,Tony Corrente,div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  6-10,Total Home Defense Rank of  25+,Total Away Defense Rank of  21-25
Over,Sunday,Home,REG,outdoors,grass,Jerome Boger,non_div_game,Total of  40-50,73-84  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  25+,Total Home Defense Rank of  25+,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,dome,matrixturf,Clete Blakeman,div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  25+,Total Home Defense Rank of  1-5,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,dome,astroturf,Brad Rogers,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  21-25,Total Home Defense Rank of  6-10,Total Away Defense Rank of  16-20
Over,Sunday,Home,REG,outdoors,grass,Adrian Hill,div_game,Total of  40-50,46-60  degrees,Moderate Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  16-20,Total Home Defense Rank of  21-25,Total Away Defense Rank of  21-25
Under,Sunday,Home,REG,outdoors,grass,Shawn Hochuli,non_div_game,Total of  40-50,46-60  degrees,Moderate Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  6-10,Total Home Defense Rank of  1-5,Total Away Defense Rank of  6-10
Under,Monday,Home,REG,outdoors,grass,Scott Novak,div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  16-20,Total Home Defense Rank of  16-20,Total Away Defense Rank of  11-15
Under,Thursday,Home,REG,outdoors,fieldturf,Tony Corrente,div_game,Total of  Over 55,46-60  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  25+,Total Home Defense Rank of  21-25,Total Away Defense Rank of  21-25
Over,Sunday,Home,REG,outdoors,grass,Alex Kemp,non_div_game,Total of  51-55,46-60  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  16-20,Total Home Defense Rank of  11-15,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,outdoors,grass,Ronald Torbert,non_div_game,Total of  40-50,61-72  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  16-20,Total Home Defense Rank of  16-20,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,outdoors,grass,Adrian Hill,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  6-10,Total Home Defense Rank of  11-15,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,closed,grass,John Hussey,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  11-15,Total Home Defense Rank of  6-10,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,outdoors,grass,Scott Novak,non_div_game,Total of  40-50,61-72  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  1-5,Total Home Defense Rank of  25+,Total Away Defense Rank of  21-25
Under,Sunday,Home,REG,dome,astroturf,Brad Allen,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  21-25,Total Home Defense Rank of  21-25,Total Away Defense Rank of  6-10
Under,Sunday,Home,REG,outdoors,grass,Shawn Smith,non_div_game,Total of  40-50,46-60  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  16-20,Total Home Defense Rank of  16-20,Total Away Defense Rank of  6-10
Under,Sunday,Home,REG,outdoors,grass,Land Clark,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  1-5,Total Home Defense Rank of  16-20,Total Away Defense Rank of  25+
Over,Sunday,Home,REG,dome,matrixturf,Craig Wrolstad,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  1-5,Total Home Defense Rank of  1-5,Total Away Defense Rank of  11-15
Over,Sunday,Home,REG,closed,fieldturf,Shawn Hochuli,non_div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  21-25,Total Home Defense Rank of  21-25,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,dome,sportturf,Bill Vinovich,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  25+,Total Home Defense Rank of  1-5,Total Away Defense Rank of  1-5
Over,Sunday,Home,REG,dome,grass,Carl Cheffers,div_game,Total of  Over 55,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  21-25,Total Home Defense Rank of  6-10,Total Away Defense Rank of  16-20
Over,Monday,Home,REG,outdoors,grass,Jerome Boger,non_div_game,Total of  40-50,61-72  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  21-25,Total Home Defense Rank of  11-15,Total Away Defense Rank of  25+
Over,Thursday,Home,REG,dome,fieldturf,Shawn Smith,non_div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  11-15,Total Home Defense Rank of  11-15,Total Away Defense Rank of  11-15
Over,Thursday,Home,REG,closed,fieldturf,Clay Martin,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  6-10,Total Home Defense Rank of  21-25,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,closed,fieldturf,Land Clark,non_div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  16-20,Total Home Defense Rank of  16-20,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,outdoors,astroturf,Alex Kemp,non_div_game,Total of  51-55,46-60  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  25+,Total Home Defense Rank of  25+,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,outdoors,grass,Carl Cheffers,non_div_game,Total of  40-50,46-60  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  1-5,Total Home Defense Rank of  1-5,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,closed,fieldturf,John Hussey,div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  21-25,Total Home Defense Rank of  21-25,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,outdoors,grass,Jerome Boger,non_div_game,Total of  40-50,61-72  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  6-10,Total Home Defense Rank of  6-10,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,dome,sportturf,Brad Rogers,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  11-15,Total Home Defense Rank of  25+,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,outdoors,grass,Bill Vinovich,non_div_game,Total of  51-55,46-60  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  25+,Total Home Defense Rank of  11-15,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,outdoors,fieldturf,Adrian Hill,div_game,Total of  40-50,46-60  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  1-5,Total Home Defense Rank of  25+,Total Away Defense Rank of  6-10
Under,Sunday,Home,REG,outdoors,grass,Craig Wrolstad,non_div_game,Total of  35-39,33-45  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  21-25,Total Home Defense Rank of  1-5,Total Away Defense Rank of  21-25
Under,Sunday,Home,REG,dome,matrixturf,Scott Novak,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  16-20,Total Home Defense Rank of  11-15,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,outdoors,grass,Shawn Hochuli,non_div_game,Total of  Over 55,73-84  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  25+,Total Home Defense Rank of  25+,Total Away Defense Rank of  16-20
Over,Sunday,Home,REG,outdoors,grass,Clete Blakeman,div_game,Total of  40-50,33-45  degrees,Moderate Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  1-5,Total Home Defense Rank of  16-20,Total Away Defense Rank of  21-25
Under,Monday,Home,REG,outdoors,grass,Brad Allen,non_div_game,Total of  40-50,46-60  degrees,Moderate Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  25+,Total Home Defense Rank of  1-5,Total Away Defense Rank of  25+
Under,Wednesday,Home,REG,outdoors,grass,Ronald Torbert,div_game,Total of  40-50,33-45  degrees,Moderate Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  6-10,Total Home Defense Rank of  1-5,Total Away Defense Rank of  21-25
Under,Sunday,Home,REG,closed,fieldturf,Adrian Hill,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  16-20,Total Home Defense Rank of  16-20,Total Away Defense Rank of  1-5
Over,Sunday,Home,REG,outdoors,grass,Clay Martin,div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  11-15,Total Home Defense Rank of  25+,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,closed,grass,Scott Novak,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  16-20,Total Home Defense Rank of  11-15,Total Away Defense Rank of  21-25
Under,Sunday,Home,REG,outdoors,grass,Ronald Torbert,non_div_game,Total of  40-50,73-84  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  11-15,Total Home Defense Rank of  1-5,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,dome,sportturf,Land Clark,non_div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  6-10,Total Home Defense Rank of  11-15,Total Away Defense Rank of  11-15
Over,Sunday,Home,REG,outdoors,fieldturf,Shawn Smith,non_div_game,Total of  40-50,33-45  degrees,Moderate Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  11-15,Total Home Defense Rank of  1-5,Total Away Defense Rank of  21-25
Over,Sunday,Home,REG,outdoors,grass,Clete Blakeman,non_div_game,Total of  51-55,46-60  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  11-15,Total Home Defense Rank of  16-20,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,closed,grass,Jerome Boger,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  21-25,Total Home Defense Rank of  11-15,Total Away Defense Rank of  21-25
Under,Sunday,Home,REG,outdoors,fieldturf,Craig Wrolstad,non_div_game,Total of  40-50,46-60  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,negative_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  1-5,Total Home Defense Rank of  6-10,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,outdoors,grass,Bill Vinovich,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  6-10,Total Home Defense Rank of  1-5,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,dome,matrixturf,Carl Cheffers,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  11-15,Total Home Defense Rank of  21-25,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,outdoors,astroturf,Alex Kemp,div_game,Total of  51-55,33-45  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  1-5,Total Home Defense Rank of  16-20,Total Away Defense Rank of  16-20
Under,Monday,Home,REG,outdoors,grass,John Hussey,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  6-10,Total Home Defense Rank of  6-10,Total Away Defense Rank of  25+
Over,Monday,Neutral,REG,closed,grass,Tony Corrente,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  16-20,Total Home Defense Rank of  21-25,Total Away Defense Rank of  25+
Over,Tuesday,Home,REG,outdoors,grass,Brad Allen,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  21-25,Total Home Defense Rank of  6-10,Total Away Defense Rank of  6-10
Under,Thursday,Home,REG,dome,matrixturf,Craig Wrolstad,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  11-15,Total Home Defense Rank of  21-25,Total Away Defense Rank of  21-25
Over,Sunday,Home,REG,outdoors,grass,Shawn Hochuli,non_div_game,Total of  40-50,61-72  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  1-5,Total Home Defense Rank of  21-25,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,outdoors,grass,Land Clark,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  16-20,Total Home Defense Rank of  11-15,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,outdoors,grass,John Hussey,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  25+,Total Home Defense Rank of  1-5,Total Away Defense Rank of  6-10
Under,Sunday,Home,REG,outdoors,grass,Adrian Hill,div_game,Total of  51-55,61-72  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  25+,Total Home Defense Rank of  25+,Total Away Defense Rank of  11-15
Over,Sunday,Home,REG,outdoors,grass,Clay Martin,non_div_game,Total of  51-55,73-84  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  25+,Total Home Defense Rank of  6-10,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,outdoors,fieldturf,Ronald Torbert,non_div_game,Total of  40-50,46-60  degrees,Moderate Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  21-25,Total Home Defense Rank of  25+,Total Away Defense Rank of  25+
Under,Sunday,Home,REG,outdoors,grass,Brad Allen,non_div_game,Total of  51-55,73-84  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  25+,Total Home Defense Rank of  25+,Total Away Defense Rank of  11-15
Over,Sunday,Home,REG,dome,grass,Clete Blakeman,non_div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  16-20,Total Home Defense Rank of  1-5,Total Away Defense Rank of  16-20
Under,Sunday,Home,REG,outdoors,fieldturf,Scott Novak,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  1-5,Total Home Defense Rank of  1-5,Total Away Defense Rank of  11-15
Under,Sunday,Home,REG,dome,fieldturf,Alex Kemp,div_game,Total of  Over 55,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  25+,Total Home Defense Rank of  1-5,Total Away Defense Rank of  6-10
Under,Sunday,Home,REG,dome,matrixturf,Tony Corrente,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  21-25,Total Home Defense Rank of  11-15,Total Away Defense Rank of  16-20
Over,Sunday,Home,REG,outdoors,grass,Jerome Boger,non_div_game,Total of  40-50,46-60  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  16-20,Total Home Defense Rank of  25+,Total Away Defense Rank of  16-20
Under,Sunday,Neutral,REG,closed,grass,Carl Cheffers,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  6-10,Total Home Defense Rank of  21-25,Total Away Defense Rank of  6-10
Under,Sunday,Home,REG,outdoors,astroturf,Shawn Smith,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  6-10,Total Home Defense Rank of  16-20,Total Away Defense Rank of  6-10
Over,Monday,Home,REG,outdoors,grass,Bill Vinovich,div_game,Total of  40-50,33-45  degrees,Moderate Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  6-10,Total Home Defense Rank of  21-25,Total Away Defense Rank of  25+
Over,Thursday,Home,REG,dome,grass,John Hussey,div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  6-10,positive_qb_elo,Total Home Offense Rank of  16-20,Total Away Offense Rank of  21-25,Total Home Defense Rank of  21-25,Total Away Defense Rank of  21-25
Over,Saturday,Home,REG,outdoors,grass,Clete Blakeman,non_div_game,Total of  40-50,46-60  degrees,Moderate Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  6-10,Total Away Offense Rank of  21-25,Total Home Defense Rank of  11-15,Total Away Defense Rank of  6-10
Under,Saturday,Home,REG,outdoors,grass,Alex Kemp,non_div_game,Total of  51-55,33-45  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  25+,Total Away Offense Rank of  11-15,Total Home Defense Rank of  11-15,Total Away Defense Rank of  6-10
Over,Sunday,Home,REG,closed,fieldturf,Brad Rogers,div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  11-15,Total Home Defense Rank of  21-25,Total Away Defense Rank of  25+
Over,Sunday,Home,REG,outdoors,grass,Ronald Torbert,non_div_game,Total of  40-50,33-45  degrees,Light Wind,Total Team ELO Rank of  1-5,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  11-15,Total Away Offense Rank of  11-15,Total Home Defense Rank of  16-20,Total Away Defense Rank of  25+
Over,Sunday,Home,REG,closed,fieldturf,Land Clark,non_div_game,Total of  40-50,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  16-20,Total Home Defense Rank of  6-10,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,closed,fieldturf,Bill Vinovich,div_game,Total of  51-55,61-72  degrees,No Wind,Total Team ELO Rank of  6-10,Total QB ELO Rank of  11+,positive_qb_elo,Total Home Offense Rank of  21-25,Total Away Offense Rank of  16-20,Total Home Defense Rank of  16-20,Total Away Defense Rank of  1-5
Under,Sunday,Home,REG,outdoors,grass,Brad Allen,div_game,Total of  40-50,73-84  degrees,Light Wind,Total Team ELO Rank of  11+,Total QB ELO Rank of  1-5,negative_qb_elo,Total Home Offense Rank of  1-5,Total Away Offense Rank of  6-10,Total Home Defense Rank of  25+,Total Away Defense Rank of  25+
